global/q_lv_init,aortic_root/C,global/E_lv_A,global/E_lv_B,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
0.0005326171875,3.7654296875e-08,346093750.0,27701171.875,8.684556158291186e-05,0.0005076642868794817,9.513158501488187e-05,10619.102648095222,11759.145115519023,9616.13445341658,48.58369038396968
0.0005326171875,3.7654296875e-08,271093750.0,6263671.875,0.00010047953491959317,0.0005516617911869728,0.00010761815393569625,12119.131684517622,13450.039023289448,10978.551838598582,17.782509350252074
0.0005326171875,1.8513671874999997e-08,346093750.0,6263671.875,0.00010028410484802839,0.0005664210360806076,0.00010859846368634323,12084.924623632303,14710.631096111287,9958.691876968367,7.6299663537719145
0.0008880859375,3.7654296875e-08,346093750.0,6263671.875,0.0001164419795562515,0.0006345768482288284,0.00012366025920103189,14049.180882164876,15545.580509654157,12732.636474480221,39.9197840389116
0.0008880859375,1.8513671874999997e-08,271093750.0,6263671.875,0.00011478546109857605,0.0005929951383042305,0.00012193835288783413,13858.914106896782,16828.001161782624,11471.735061206899,13.829038481605068
0.0008880859375,1.8513671874999997e-08,346093750.0,27701171.875,9.79538484754707e-05,0.0005361378853191974,0.00010651132149218904,11990.685612111603,14509.28648233243,9916.74145053211,7.742870848787175
0.0008880859375,1.8513671874999997e-08,346093750.0,6263671.875,0.00011647989644472026,0.0006261515847066947,0.00012436056040810757,14048.941782841384,17047.710151224055,11597.365397701895,20.422095446328147
0.0006951171875,7.0292968749999995e-09,121093750.0,33826171.875,7.384770970385109e-05,0.0002861333459557693,8.24758818530168e-05,9159.225439088072,13912.338224159434,6161.7809856761305,143.24415100705872
0.0010505859375,7.0292968749999995e-09,121093750.0,33826171.875,8.596410385321321e-05,0.0003255974765134607,9.40974933649748e-05,10673.225840893529,16053.611125777394,7208.046641840627,76.04138166817717
0.0006951171875,1.2388671875e-08,121093750.0,33826171.875,7.65759755571127e-05,0.0003423125725119202,8.491489990387728e-05,9479.997029237393,12464.101257670576,7311.572096096787,103.4977326504336
0.0006951171875,7.0292968749999995e-09,196093750.0,33826171.875,7.923525823072269e-05,0.00034266661483473547,8.790970491498795e-05,9777.6493005514,14902.642713691434,6511.174841083366,106.7157700808473
0.0006951171875,7.0292968749999995e-09,121093750.0,36888671.875,7.209244796671112e-05,0.00027235599024940234,8.090899062220257e-05,8962.194568648876,13568.14844004577,6061.619684751863,155.79965246202224
0.0006951171875,1.2388671875e-08,196093750.0,36888671.875,7.957459137133677e-05,0.0003848832433168769,8.827491109230021e-05,9827.464678460909,12900.687840686458,7548.65786692239,81.52174336302136
0.0010505859375,7.0292968749999995e-09,196093750.0,36888671.875,9.007281670488992e-05,0.00037173356412022987,9.8439291191085e-05,11149.183371545956,16809.63234530391,7478.323991813702,60.335641571625544
0.0010505859375,1.2388671875e-08,121093750.0,36888671.875,8.665584806361479e-05,0.0003663000225880774,9.472512374523895e-05,10764.104809714134,14038.413323729223,8336.269589398235,45.296839732529115
0.0010505859375,1.2388671875e-08,196093750.0,33826171.875,9.417847510933593e-05,0.0004395030659283213,0.00010230139259218453,11620.687424565183,15180.53355526629,8938.012206823121,17.017935983878132
0.0010505859375,1.2388671875e-08,196093750.0,36888671.875,9.212461055175958e-05,0.0004266123665814095,0.00010039157793096332,11390.037465386811,14861.24101478227,8778.553984238744,22.50844632324576
0.0013451171875,3.1529296875e-08,321093750.0,9326171.875,0.00013093336777806984,0.0006754003481580656,0.00013765471559827968,15875.892597582826,17842.24485472531,14154.365005498159,107.96843981433662
0.0004005859375,3.1529296875e-08,321093750.0,9326171.875,9.241402659941348e-05,0.0005341205428091683,0.0001002222223168387,11166.549716043168,12616.126797157453,9923.97261552652,29.90618022043646
0.0013451171875,3.6888671875e-08,321093750.0,9326171.875,0.00013043978467743828,0.0006721823019064929,0.00013703560282844038,15822.512182301314,17508.080444629268,14337.366288373525,111.86562932630736
0.0013451171875,3.1529296875e-08,396093750.0,9326171.875,0.0001318729262672395,0.000705408420125492,0.00013908750653402754,15984.456578866268,17960.553773284064,14245.916702798211,118.99782238719955
0.0013451171875,3.1529296875e-08,321093750.0,12388671.875,0.00012788456347093786,0.0006624773591513989,0.00013475728455976152,15539.834188434172,17458.629726404302,13851.024756294028,89.00898996587014
0.0013451171875,3.6888671875e-08,396093750.0,12388671.875,0.00012846999635510704,0.0006903418989195297,0.0001357100474554066,15609.817105876215,17267.667956871945,14138.348636973278,103.88983306136961
0.0004005859375,3.1529296875e-08,396093750.0,12388671.875,9.100007920895426e-05,0.0005479754415483053,9.899135950204573e-05,11013.465040265022,12433.907240050492,9783.176727309854,34.70274872405964
0.0004005859375,3.6888671875e-08,321093750.0,12388671.875,9.084905640931976e-05,0.0005262686687962829,9.86552843359989e-05,10999.917465268913,12229.000919825614,9936.121900245542,36.423049981164944
0.0004005859375,3.6888671875e-08,396093750.0,9326171.875,9.356445466153666e-05,0.0005612544168718852,0.00010144388690528643,11303.729970601229,12562.778410870089,10208.952920435582,30.45549133908238
0.0004005859375,3.6888671875e-08,396093750.0,12388671.875,9.154509855316464e-05,0.0005506019802560063,9.945462521008025e-05,11080.183191878425,12310.40177917411,10007.709406725162,35.33142425864081
0.0010201171875,1.9279296875e-08,221093750.0,46076171.875,8.802883176774286e-05,0.00043344738238009634,9.678693340912536e-05,10930.541495181375,13090.604621410333,9154.974116816358,33.57996981123423
0.0007255859375,1.9279296875e-08,221093750.0,46076171.875,7.827210234322557e-05,0.00040074777808828734,8.739072795270242e-05,9708.77111510628,11669.213238577413,8114.139133067139,85.5959159369494
0.0010201171875,4.9138671874999995e-08,221093750.0,46076171.875,9.093959156569913e-05,0.00046261245780255205,9.903339248231683e-05,11318.997690677188,12229.70556624661,10520.211536150324,34.998641041759576
0.0010201171875,1.9279296875e-08,296093750.0,46076171.875,9.037585052497493e-05,0.00047024195289605583,9.931230377598045e-05,11198.045426836663,13406.733564090686,9354.637471095,24.458786059709688
0.0010201171875,1.9279296875e-08,221093750.0,24638671.875,0.00010205881798692177,0.0005113276506385176,0.00010962222159284233,12501.180527387925,15031.12757736529,10448.99462422636,2.3570697876510605
0.0010201171875,4.9138671874999995e-08,296093750.0,24638671.875,0.00010543831769763938,0.0005609177426097069,0.00011279254398812435,12921.171740827647,13980.40377193363,11983.602431601468,23.748646841437296
0.0007255859375,1.9279296875e-08,296093750.0,24638671.875,9.291945132410435e-05,0.0005082437060111638,0.00010138251631011907,11354.596478529525,13679.817372044145,9450.041101593888,19.257323811159193
0.0007255859375,4.9138671874999995e-08,221093750.0,24638671.875,9.382984794918354e-05,0.0004942217449966587,0.00010107478830009926,11492.884947093373,12461.497825842911,10662.805423615006,29.971426662009183
0.0007255859375,4.9138671874999995e-08,296093750.0,46076171.875,8.407506988583107e-05,0.0004642705256819763,9.271537286733921e-05,10421.617320411451,11274.584249380407,9664.310990586877,59.9138342429511
0.0007255859375,4.9138671874999995e-08,296093750.0,24638671.875,9.551635463167549e-05,0.0005247152977667039,0.0001032086668766485,11684.543476664345,12658.903951894921,10829.71119926867,27.289760631029317
0.0003701171875,4.3779296874999996e-08,421093750.0,21576171.875,8.589917231184021e-05,0.0005255360019363633,9.376004477447495e-05,10451.483052113477,11436.15061218264,9579.754919761783,56.22569282401565
0.0013755859375,4.3779296874999996e-08,421093750.0,21576171.875,0.00012176093860809053,0.0006649540568772299,0.00012923382775473032,14892.712838701356,16231.86211223765,13683.206214363267,74.62496093307251
0.0003701171875,2.4638671874999997e-08,421093750.0,21576171.875,8.34264797109885e-05,0.0005165005088543414,9.192481665925445e-05,10149.773568881026,11806.060077885684,8741.275406417744,61.62463655008749
0.0003701171875,4.3779296874999996e-08,496093750.0,21576171.875,8.643640179639493e-05,0.0005422224336809605,9.440400395302673e-05,10512.9516502822,11503.546100869296,9635.92367117715,54.601213950669994
0.0003701171875,4.3779296874999996e-08,421093750.0,49138671.875,7.302896433362506e-05,0.00044977743244351145,8.207166064605274e-05,9020.98245936158,9857.986679908156,8271.63636524976,125.84165695004376
0.0003701171875,2.4638671874999997e-08,496093750.0,49138671.875,7.058156970030563e-05,0.0004547904460177887,8.013696325931016e-05,8712.089711993089,10115.312723179843,7496.608764499764,142.1664522530256
0.0013755859375,4.3779296874999996e-08,496093750.0,49138671.875,0.00010488945923787917,0.0005930621600437456,0.00011319623457160214,13036.106083238272,14182.753270790132,11986.94659529144,24.297816017095588
0.0013755859375,2.4638671874999997e-08,421093750.0,49138671.875,0.00010344705987021301,0.0005626842739640108,0.00011220156654708461,12832.688797664148,14776.669537891268,11125.155588729034,7.727652939823888
